date,ticker,Close,High,Low,Open,Volume,SMA_10,STOCH_K_14,MACD_signal_9,RSI_14,CCI_20,daily_compound_sentiment,eps_surprise_pct,sue
2025-03-31,CPI,194.6999053955078,213.5998992919922,193.7998962402344,204.2998962402344,652408,207.38990020751956,3.797507473266534,0.1350660155283054,40.00000726609003,-127.14289588372982,,,
2025-04-01,CPI,192.2998962402344,217.49989318847656,191.99989318847656,217.49989318847656,295937,205.379899597168,1.17648255591299,-0.1635746409268141,37.837836909009866,-149.79994331638716,,,
2025-04-02,CPI,199.49989318847656,207.4049072265625,190.1999053955078,193.49989318847656,569651,204.38989868164063,34.065904583898785,-0.4490656974157642,45.88234097349878,-158.00230163197588,,,
2025-04-03,CPI,194.6999053955078,205.1999053955078,182.99989318847656,182.99989318847656,308056,203.0698989868164,33.91307886096015,-0.78690641672733,36.84210213218576,-209.94873714333903,,,
2025-04-04,CPI,183.2998962402344,207.6898956298828,180.5998992919922,196.49989318847656,1073331,200.8198989868164,7.317066110678756,-1.3199356908018358,29.807697715608,-210.3740638818693,,,
2025-04-07,CPI,179.39990234375,187.49989318847656,167.99989318847656,167.99989318847656,858504,197.9098999023437,23.03032152580493,-2.0065768186442834,23.55768972129721,-269.6664227049305,,,
2025-04-08,CPI,181.49989318847656,187.7998962402344,179.99989318847656,179.99989318847656,310043,195.29989929199215,27.272727272727277,-2.7154264960344845,27.31706009954688,-175.66016397202262,,,
2025-04-09,CPI,174.89990234375,192.61489868164065,172.79989624023438,179.6999053955078,277205,191.9698989868164,13.939412434895834,-3.500146983596104,25.22521614334653,-162.14527635722095,,,
2025-04-10,CPI,182.39990234375,197.6999053955078,181.1999053955078,197.6999053955078,1340236,188.9698989868164,29.090927586410984,-4.163649817823541,33.74999735090356,-96.90262525207352,,,
2025-04-11,CPI,183.5998992919922,187.7998962402344,180.2998962402344,183.5998992919922,154159,186.629899597168,31.51516384548611,-4.687758809749779,32.34042221628704,-103.5455365811428,,,
2025-04-14,CPI,192.2998962402344,197.6999053955078,187.1999053955078,197.6999053955078,259168,186.38989868164063,49.09091525607639,-4.947536061745358,40.229879681580336,-43.34587185767221,,,
2025-04-15,CPI,195.5998992919922,197.6999053955078,190.7998962402344,193.49989318847656,163179,186.7198989868164,55.75758808791036,-4.964091290491061,42.22221552426016,-23.63320497011546,,,
2025-04-16,CPI,195.89990234375,197.99989318847656,193.1999053955078,193.49989318847656,97761,186.35989990234376,56.36365485913826,-4.811231272951499,39.29960750661412,-12.149573564043418,,,
2025-04-17,CPI,195.5998992919922,196.4398956298828,192.2998962402344,194.99989318847656,276265,186.44989929199215,55.75758808791036,-4.554018840059948,42.08333421636548,-13.862346326061704,,-2.661,-2.661
2025-04-22,CPI,185.6999053955078,197.99989318847656,184.1999053955078,187.49989318847656,269891,186.68990020751957,35.75760041824495,-4.392452926074471,43.5344804906667,-50.73186278461856,,,
2025-04-23,CPI,193.1999053955078,197.6999053955078,187.49989318847656,194.0998992919922,257706,188.0699005126953,63.49209034248271,-4.169636540965946,50.60241603730092,-17.701596197293632,,-2.821,-2.821
2025-04-24,CPI,190.1999053955078,197.99989318847656,188.99989318847656,197.99989318847656,114596,188.93990173339844,55.93351182027462,-3.958469753025952,43.40426112149768,-15.352143334135132,,,
2025-04-25,CPI,189.2998962402344,197.99989318847656,188.2799072265625,197.99989318847656,154257,190.3799011230469,53.66591519666114,-3.771011386004136,45.945938515319625,-13.272242887749163,,,
2025-04-28,CPI,191.0998992919922,197.99989318847656,187.40989685058597,193.7998962402344,326411,191.2499008178711,77.00002034505208,-3.5709269801121044,56.8421097717579,0.4538522215897018,,-2.519,-2.519
2025-04-29,CPI,185.0,193.3489990234375,180.02000427246094,192.1999969482422,235085,191.38991088867184,48.413116020701096,-3.4625990385164576,54.7298209872661,-65.61271054054158,,-2.776,-2.776
2025-04-30,CPI,182.5800018310547,192.5,180.02000427246094,187.0,333236,190.4179214477539,38.809947520658405,-3.448178694601284,50.90735089327649,-70.84018651723453,,,
2025-05-01,CPI,188.0,190.63999938964844,180.02000427246094,183.0,178572,189.65793151855468,44.38289782997972,-3.399041749876905,61.22739032956319,-47.17055904204662,,-2.635,-2.635
2025-05-02,CPI,194.1000061035156,197.3999938964844,187.0,189.0,180763,189.47794189453128,78.30972647730262,-3.2256518137716603,60.27407979496272,55.84591679938525,,,
2025-05-06,CPI,204.8000030517578,207.8000030517578,192.5,195.0,407583,190.3979522705078,89.20086345635207,-2.805407781824168,65.95434391482627,173.0642733997708,,,
2025-05-07,CPI,196.8999938964844,203.8000030517578,194.68600463867188,195.1000061035156,204278,191.51796112060543,60.76310426839651,-2.3721162118328287,53.50403949250752,112.68588601808013,,-3.551,-3.551
2025-05-08,CPI,201.0,206.8000030517578,190.1000061035156,198.0,154361,192.2979705810547,75.52194618228157,-1.8825408223800733,54.06389728370746,117.45773781044709,,,
2025-05-09,CPI,204.0,206.1999969482422,200.3999938964844,200.8000030517578,218503,193.6779800415039,86.3210827259295,-1.331198236991464,55.85775720710442,164.9575327427619,,,
2025-05-12,CPI,215.1999969482422,217.3999938964844,205.1210021972656,206.0,502194,196.2679901123047,94.11450626292232,-0.5883199791399268,62.24395176357012,244.59442020023585,,,
2025-05-13,CPI,220.8000030517578,221.3999938964844,213.55999755859372,217.3999938964844,256230,199.23800048828124,98.55004592756536,0.32635194868419,73.17146188764332,246.01252086072037,,,
2025-05-14,CPI,219.6000061035156,222.8000030517578,216.1999969482422,218.0,210935,202.6980010986328,92.51987601787684,1.2808631342088792,69.00930932151714,201.13418778565483,,,
2025-05-15,CPI,218.6000061035156,222.6000061035156,216.0,218.1999969482422,308511,206.3000015258789,90.18233504421056,2.1914339789162005,71.05585098500072,160.56020248787456,,,
2025-05-16,CPI,221.0,224.66400146484372,218.0,219.0,435839,209.6000015258789,91.79284630573154,3.060026020531625,72.99111164428163,145.7898576254257,,,
2025-05-19,CPI,217.3999938964844,226.0,208.1999969482422,220.0,832609,211.93000030517575,81.2962007337361,3.7923631184374944,68.58928936967578,102.07500163587964,,,
2025-05-20,CPI,221.8000030517578,221.8000030517578,208.6000061035156,215.0,251361,213.63000030517577,90.8655995247806,4.462463950124591,76.65120970727402,90.69326111622968,,,
2025-05-21,CPI,222.6000061035156,224.6000061035156,218.0,220.0,195772,216.2000015258789,92.60549323094436,5.061021226423001,79.67961083088395,101.8232161614702,,,
2025-05-22,CPI,221.1999969482422,223.8000030517578,217.22000122070312,221.0,223984,218.22000122070312,87.69229986728766,5.549487607222636,76.18294650883216,85.17969343242584,,,
2025-05-23,CPI,216.1999969482422,224.8000030517578,208.3999938964844,220.0,436062,219.44000091552732,72.70193671894326,5.850924448129898,67.73674071951396,55.96113737896269,,,
2025-05-27,CPI,225.0,225.6320037841797,216.3999938964844,218.0,238056,220.4200012207031,97.21448420608804,6.146396448246062,66.72184079485102,79.76160163529809,,,
2025-05-28,CPI,231.0,238.33999633789065,222.3500061035156,224.8000030517578,697647,221.44000091552732,84.78441578816849,6.504358286154885,79.1452891578144,113.9475719754169,,,
2025-05-29,CPI,220.0,233.2350006103516,217.6000061035156,223.0,453183,221.4800003051758,51.66052936813978,6.692399268986613,64.5259884611867,72.16172368774744,,,
2025-05-30,CPI,227.3999938964844,227.8990020751953,217.0,221.1999969482422,259709,222.35999908447263,67.06702678866718,6.866888981744433,66.7621688810851,72.40233286099192,,,
2025-06-02,CPI,228.0,233.0,221.6000061035156,226.0,307168,223.05999908447265,65.69344211253737,7.017659699810771,60.810808372638014,95.92753173686584,0.0,,
2025-06-03,CPI,229.0,230.8000030517578,224.58999633789065,228.0,259184,224.21999969482425,69.01129221290415,7.1456199113118775,57.50915177654435,102.57316337128444,,,
2025-06-04,CPI,239.0,239.1510009765625,229.0,230.8000030517578,605657,225.93999938964845,99.51212898804724,7.395832899835717,65.29967383749252,165.92885188345664,,,
2025-06-05,CPI,244.3999938964844,247.3999938964844,232.6000061035156,240.3999938964844,490878,228.1199981689453,92.34693817971196,7.77885213182567,69.02653453189063,206.28824208361252,,,
2025-06-06,CPI,245.6000061035156,250.0,243.1999969482422,250.0,307258,230.55999908447265,89.47369958074837,8.226449159678427,68.46846289550255,217.03138963867883,,,
2025-06-09,CPI,249.0,251.9499969482422,244.0,250.0,359038,233.83999938964843,93.2261842904208,8.726553698271626,73.79517656986225,192.4502434117387,,,
2025-06-10,CPI,251.0,256.0,248.0,249.0,300412,236.43999938964845,89.49579966623006,9.245371871890942,72.81249217689223,180.31003557446263,,,
2025-06-11,CPI,260.0,262.0,250.1499938964844,251.5,318491,239.33999938964843,96.26865714131176,9.871239754381016,75.90026840247691,177.3651910296306,,,
2025-06-12,CPI,259.0,262.5,256.0,262.0,513740,243.23999938964843,93.53049980566904,10.492942323794866,76.32312078351117,154.38414879209805,,,
2025-06-13,CPI,249.5,265.0,246.0,265.0,743814,245.45,68.10699989011161,10.90396099003772,71.82175735246622,105.86248623223368,0.05069999999999999,,
2025-06-16,CPI,249.5,252.0,245.0,248.0,328340,247.6,67.70833333333333,11.136528456997045,68.14814814814815,72.47942905342856,,,
2025-06-17,CPI,265.0,269.5,236.5,253.5,1334749,251.2,91.42857142857144,11.466965644754016,72.07792207792208,101.33570900406166,,-0.781,-0.781
2025-06-18,CPI,284.0,289.0,262.0,264.0,970094,255.7,93.05555555555556,12.11842198295245,87.6470588235294,177.27592803155164,,,
2025-06-19,CPI,279.0,289.5,277.0,281.0,462547,259.1600006103516,84.53608108417863,12.829544072968282,81.23486821468856,167.6561322906396,,,
2025-06-20,CPI,279.5,282.5,270.67498779296875,278.0,514998,262.55,84.59405417375226,13.519521387158363,81.21212121212122,134.06115930382666,,,
2025-06-23,CPI,277.0,280.0,273.0,279.0,246862,265.35,79.33884297520662,14.089376050714572,78.57142857142857,119.64656380735202,,,
2025-06-24,CPI,300.0,304.5,274.5,276.5,898040,270.25,93.7413068400552,14.88890646985637,81.44329896907217,164.379590857991,,,
2025-06-25,CPI,299.5,302.0,295.9590148925781,300.0,312921,274.2,92.6470588235294,15.748568459769492,79.91313922476078,160.9800487826564,,,
2025-06-26,CPI,319.5,320.0,298.5,300.0,620324,280.25,99.40119760479044,16.88404899722528,83.31830386098292,176.0080972633276,,,
