date,ticker,eps_surprise_pct,sue,volume,shares_outstanding,turnover,close,volatility
2024-04-24,ASOS,,-20.236,404101,119334341,0.0033862926347412435,347.6,0.3669907790169029
2024-04-25,ASOS,-21.253,-21.253,366031,119334341,0.003067272982217248,343.4,0.2769478133972159
2024-04-25,ASOS,-21.253,-21.253,,,,,0.27636950560522244
2024-04-26,ASOS,,-21.253,307174,119334341,0.0025740620631574947,344.0,0.27184665453943024
2024-04-29,ASOS,,-21.253,309415,119334341,0.0025928412341925952,340.6,0.2704799989754998
2024-04-30,ASOS,,-21.253,291589,119334341,0.0024434626072975924,334.4,0.2752419151696422
2024-05-01,ASOS,,-21.253,587456,119334341,0.004922774073893784,341.2,0.2866201583575058
2024-05-02,ASOS,,-21.253,601399,119334341,0.00503961386940579,349.6,0.29534040893396807
2024-05-03,ASOS,-21.262,-21.262,373636,119334341,0.0031310014943644764,356.0,0.2993212022601543
2024-05-07,ASOS,-22.086,-22.086,328136,119334341,0.0027497197977571267,356.8,0.29930840025055677
2024-05-07,ASOS,-22.086,-22.086,,,,,0.2993212022601543
2024-05-08,ASOS,,-22.086,267547,119334341,0.0022419950347737708,355.6,0.2999081685754915
2024-05-09,ASOS,,-22.086,178297,119334341,0.0014940963221978156,350.0,0.2857453320485551
2024-05-10,ASOS,,-22.086,246217,119334341,0.0020632535273312482,351.2,0.22855140771162022
2024-05-13,ASOS,-19.298,-19.298,193854,119334341,0.0016244611431674978,351.8,0.22859946552772664
2024-05-13,ASOS,-19.298,-19.298,,,,,0.20906707680565073
2024-05-14,ASOS,,-19.298,470582,119334341,0.003943391282480875,357.0,0.21570572465039325
2024-05-15,ASOS,,-19.298,382729,119334341,0.0032071991749633914,365.8,0.2301540122990869
2024-05-16,ASOS,,-19.298,515945,119334341,0.004323524944089648,372.4,0.23714875073524422
2024-05-17,ASOS,,-19.298,211621,119334341,0.001773345360829537,370.2,0.23637233952642203
2024-05-20,ASOS,,-19.298,200201,119334341,0.001677647844889846,368.4,0.20739914505874263
2024-05-21,ASOS,,-19.298,186369,119334341,0.001561738209121212,371.0,0.19994311413011218
2024-05-22,ASOS,,-19.298,201864,119334341,0.001691583481405407,367.2,0.2058439229958597
2024-05-23,ASOS,-18.638,-18.638,,,,,0.20049534852699205
2024-05-23,ASOS,-18.638,-18.638,141353,119334341,0.0011845123441876634,367.4,0.20601893574243718
2024-05-24,ASOS,,-18.638,243658,119334341,0.0020418095743286505,365.8,0.18575906036163795
2024-05-28,ASOS,-20.628,-20.628,413477,119334341,0.003464861803694881,370.4,0.17893708382883414
2024-05-28,ASOS,-20.628,-20.628,,,,,0.16218421719585285
2024-05-29,ASOS,,-20.628,653112,119334341,0.005472959372189435,372.0,0.1518832620046302
2024-05-30,ASOS,,-20.628,577856,119334341,0.004842327825818387,374.6,0.15253861685128797
2024-05-31,ASOS,,-20.628,319679,119334341,0.002678851681093207,373.4,0.1539233667800609
2024-06-01,ASOS,-10.645,-10.645,,,,,0.1527345247796204
2024-06-03,ASOS,,-10.645,226742,119334341,0.0019000565813657947,375.0,0.13672359622132854
2024-06-04,ASOS,,-10.645,190446,119334341,0.0015959027251007318,372.2,0.14215116456367471
2024-06-05,ASOS,,-10.645,86764,119334341,0.0007270664862514304,374.0,0.14222360131979775
2024-06-06,ASOS,,-10.645,302937,119334341,0.002538556776376718,383.8,0.16347040006678298
2024-06-07,ASOS,,-10.645,116897,119334341,0.00097957552721559,376.4,0.17880920843000098
2024-06-10,ASOS,,-10.645,306024,119334341,0.0025644252730234627,367.0,0.1847130726727507
2024-06-11,ASOS,,-10.645,186976,119334341,0.0015668247583484791,362.4,0.17734126244980086
2024-06-12,ASOS,-11.031,-11.031,123208,119334341,0.0010324605555076555,362.2,0.1759569460337207
2024-06-12,ASOS,-11.031,-11.031,,,,,0.1765438579620331
2024-06-13,ASOS,,-11.031,217857,119334341,0.0018256019028085135,361.0,0.17365827445982776
2024-06-14,ASOS,-11.583,-11.583,260410,119334341,0.002182188277220218,353.6,0.18415517701447828
2024-06-14,ASOS,-11.583,-11.583,,,,,0.18407250047975435
2024-06-17,ASOS,,-11.583,234866,119334341,0.0019681342187995994,356.2,0.1868808272361822
2024-06-18,ASOS,,-11.583,215592,119334341,0.0018066216161532246,359.0,0.18940254070271723
2024-06-19,ASOS,,-11.583,110961,119334341,0.0009298329304889696,355.2,0.18539626296969114
2024-06-20,ASOS,,-11.583,484905,119334341,0.004063415408645865,351.0,0.18840738576854002
2024-06-21,ASOS,,-11.583,505869,119334341,0.004239089902880513,355.0,0.19347036001592743
2024-06-24,ASOS,-19.449,-19.449,,,,,0.19060556614384558
2024-06-24,ASOS,-19.449,-19.449,302827,119334341,0.002537634996450854,360.4,0.20078759498290744
2024-06-25,ASOS,,-19.449,108611,119334341,0.0009101403593455131,361.8,0.20169372897088705
2024-06-26,ASOS,-20.102,-20.102,178019,119334341,0.0014917667329306323,363.8,0.2009948259825514
2024-06-26,ASOS,-20.102,-20.102,,,,,0.20063443669579858
2024-06-27,ASOS,,-20.102,154151,119334341,0.001291757248653177,363.6,0.19980346073373573
2024-06-28,ASOS,-13.168,-13.168,,,,,0.17155893846102996
2024-06-28,ASOS,-13.168,-13.168,172372,119334341,0.0014444459034637816,356.6,0.17152172936705587
2024-07-01,ASOS,,-13.168,235787,119334341,0.0019758520307243325,362.8,0.16412298915804457
2024-07-02,ASOS,,-13.168,167463,119334341,0.0014033093793177271,358.0,0.16481598547533138
2024-07-03,ASOS,,-13.168,104485,119334341,0.0008755652323081082,362.4,0.17102616588983044
2024-07-04,ASOS,,-13.168,290528,119334341,0.0024345716209217597,368.2,0.18010302557844066
2024-07-05,ASOS,,-13.168,147662,119334341,0.0012373806128447133,368.4,0.1794303056911679
2024-07-08,ASOS,,-13.168,357513,119334341,0.002995893696685349,376.6,0.17538692574544046
2024-07-09,ASOS,,-13.168,317619,119334341,0.002661589257027028,366.8,0.20374289850713548
2024-07-10,ASOS,,-13.168,169463,119334341,0.0014200690143334348,368.2,0.20287537418095195
2024-07-11,ASOS,,-13.168,203841,119334341,0.001708150380618434,368.2,0.20164285216011776
2024-07-12,ASOS,,-13.168,228926,119334341,0.0019183581028029476,370.2,0.197039369166259
2024-07-15,ASOS,,-13.168,322904,119334341,0.0027058765925560353,369.4,0.19084197406493636
2024-07-16,ASOS,,-13.168,142519,119334341,0.001194283211401821,365.0,0.1945345840632805
2024-07-17,ASOS,,-13.168,270671,119334341,0.002268173584668306,365.0,0.1945345840632805
2024-07-18,ASOS,,-13.168,172902,119334341,0.0014488872067429442,359.8,0.19502130090135694
2024-07-19,ASOS,,-13.168,154576,119334341,0.0012953186710940147,363.0,0.19714758057550327
2024-07-22,ASOS,-15.332,-15.332,,,,,0.19714758057550327
