date,ticker,Close,High,Low,Open,Volume,SMA_10,STOCH_K_14,MACD_signal_9,RSI_14,CCI_20,daily_compound_sentiment,eps_surprise_pct,sue,volume,shares_outstanding,turnover,close,volatility
2023-10-20,LLOY,41.584999084472656,42.040000915527344,41.35499954223633,41.54499816894531,285516284,42.90299949645996,8.59811618073827,-0.0217629280390763,37.12755670906452,-150.69788540722607,,,0.653,205994322.0,63546314345.0,0.0032416407485355,41.585,0.1986042952474973
2023-10-23,LLOY,41.415000915527344,41.8650016784668,41.16999816894531,41.6150016784668,122817827,42.83349952697754,8.566527772590739,-0.0757312035436788,38.81789302866085,-148.7380320468098,,,0.653,79568149.0,63546314345.0,0.0012521284644144,41.415,0.1975475486294275
2023-10-24,LLOY,40.57500076293945,40.93399810791016,39.41999816894531,40.0,154084778,42.553999710083005,25.054282886657997,-0.14686630557468,36.0266808584522,-213.10063590853764,,,0.653,117049498.0,63546314345.0,0.0018419557327042,40.575,0.1916210263084455
2023-10-25,LLOY,41.459999084472656,41.650001525878906,39.53799819946289,40.880001068115234,294434604,42.37249946594238,44.25164089884517,-0.2105778529429788,45.1634865347216,-145.3240168507461,,0.096,0.096,175640344.0,63546314345.0,0.0027639737380586,41.46,0.2110220746573145
2023-10-26,LLOY,41.16999816894531,41.5099983215332,40.60499954223633,41.40499877929688,195470449,42.14749946594238,37.96094942092738,-0.2704434411865702,39.8605971672834,-115.4813574265238,,0.422,0.422,161485629.0,63546314345.0,0.0025412273027083,41.17,0.209513626905732
2023-10-27,LLOY,39.755001068115234,40.93000030517578,39.60499954223633,40.755001068115234,210222754,41.79999961853027,7.266873206430536,-0.3467192607138686,35.41793331377559,-168.62515783417558,,-0.595,-0.595,145130519.0,63546314345.0,0.0022838542328681,39.755,0.2385453332857139
2023-10-30,LLOY,40.03499984741211,40.54499816894531,39.744998931884766,39.77999877929688,128456500,41.45249977111816,13.34059863432201,-0.4240247304704539,26.49749342440593,-142.99032631245026,,0.404,0.404,113700149.0,63546314345.0,0.0017892485216799,40.035,0.2408010211021421
2023-10-31,LLOY,39.93999862670898,40.380001068115234,39.869998931884766,40.16999816894531,130698761,41.06649971008301,11.27983490058619,-0.4984723354363928,26.49747917774472,-123.82680776083764,,0.726,0.726,107528046.0,63557085373.0,0.0016918341262653,39.94,0.2356550422234105
2023-11-01,LLOY,40.14500045776367,40.52000045776367,39.790000915527344,40.0,100469078,40.795999908447264,15.72672869479447,-0.5628192158793381,27.113906247417543,-102.96045930810484,0.21142,,0.726,75707561.0,63557085373.0,0.0011911742106437,40.145,0.2349154089251565
2023-11-02,LLOY,41.775001525878906,41.86000061035156,39.79499816894531,40.34000015258789,312062950,40.78549995422363,51.08466475352591,-0.590173494187361,41.535785599302656,-41.42523230656072,0.381725,,0.726,278156544.0,63557085373.0,0.0043764836346344,41.775,0.256412027135619
2023-11-03,LLOY,42.435001373291016,42.81999969482422,41.48500061035156,42.0,139741423,40.87050018310547,65.40136236805783,-0.5810325328047636,44.01115804452847,22.135540345906342,0.09866666666666667,,0.726,113901377.0,63557085373.0,0.0017921113961022,42.435,0.2638439263950587
2023-11-06,LLOY,42.130001068115234,42.584999084472656,42.005001068115234,42.43000030517578,77853902,40.942000198364255,59.170345321583845,-0.5530380575767063,40.71191009023735,21.807497421570517,0.294075,,0.726,58236344.0,63557085373.0,0.000916284056423,42.13,0.2642707247785809
2023-11-07,LLOY,42.04999923706055,42.59000015258789,41.90999984741211,42.09999847412109,83864994,41.08950004577637,69.3017047013732,-0.5147099786621534,45.0738956755327,21.4895315748252,0.21376666666666666,0.261,0.261,68321327.0,63557085373.0,0.0010749600394517,42.05,0.264043906965544
