date,ticker,eps_surprise_pct,sue,volume,shares_outstanding,turnover,close,volatility
2021-06-10,RR,-7.198,-7.198,,,,,0.3182267233787027
2021-06-11,RR,,-7.198,17405205,8367596989,0.00208007209511653,111.94,0.27045712630610536
2021-06-14,RR,,-7.198,46733032,8367596989,0.005585000336588271,107.36,0.31448333190822486
2021-06-15,RR,-3.873,-3.873,,,,,0.3146961020088236
2021-06-15,RR,-3.873,-3.873,27255276,8367596989,0.0032572405238719846,108.0,0.31461923493543315
2021-06-16,RR,,-3.873,19443531,8367596989,0.002323669630069465,110.0,0.31950750917918797
2021-06-17,RR,,-3.873,30692027,8367596989,0.0036679619059507263,111.92,0.3186877908073111
2021-06-18,RR,,-3.873,50936512,8367596989,0.006087352446223316,107.52,0.35256714917640236
2021-06-21,RR,,-3.873,35672517,8367596989,0.004263173411302541,109.26,0.3562099926763031
2021-06-22,RR,,-3.873,33787550,8367596989,0.0040379035993747,108.2,0.3472323293425034
2021-06-23,RR,-8.071,-8.071,,,,,0.3195951836468889
2021-06-23,RR,-8.071,-8.071,23376346,8367596989,0.002793674938065304,109.44,0.3218090778689868
2021-06-24,RR,,-8.071,26468858,8367596989,0.003163256791023256,107.78,0.32058084888365146
2021-06-25,RR,,-8.071,36000706,8367596989,0.004302394827012623,106.5,0.30071673347751665
2021-06-28,RR,,-8.071,70856941,8367596989,0.008468015499927657,100.5,0.3498828175646534
2021-06-29,RR,,-8.071,84176672,8367596989,0.010059838220059859,98.58,0.34839392284525494
2021-06-30,RR,,-8.071,74181050,8367596989,0.008865275191613318,98.92,0.3313038531994284
2021-07-01,RR,,-8.071,32280146,8367596989,0.0038577558219444977,100.86,0.3378134036352257
2021-07-02,RR,-29.306,-29.306,40725535,8367596989,0.0048670526381155285,102.58,0.3411467422159829
2021-07-02,RR,-29.306,-29.306,,,,,0.3336152056371441
2021-07-05,RR,,-29.306,27945671,8367596989,0.0033397486801452357,104.98,0.35439208204428035
2021-07-06,RR,,-29.306,28315828,8367596989,0.003383985633775604,103.66,0.3537384225103637
2021-07-07,RR,,-29.306,30515014,8367596989,0.003646807325940157,100.88,0.3371644598460917
2021-07-08,RR,-22.025,-22.025,,,,,0.33574980978028757
